id,description
27649284,"superbe grande chambre  mansardée à louer dans une maison unifamiliale. Elle se trouve au 3ème étage . La chambre dispose de tout le confort nécessaire: frigo bar, micro-onde, petites vaisselles, machine à nespresso ou thé, lavabo, ventilateur, un bureau et une bibliothèque.  Deux  velux procure une aération agréable .<br />Vous devez par contre descendre d'un palier pour la salle de bain<br /><br /><b>The space</b><br />Endroit calme et verdoyant dans la sympathique commune d’Uccle. Commerces et tram à deux pas <br />Espace commun: cuisine , salle de bains, living, jardin<br /><br /><b>Guest access</b><br />Espaces communs: living, cuisine, jardin"
27671216,"Studio situé en plein centre de Bruxelles dans une résidence calme, super propre et sécurisée juste en face du célèbre quartier MATONGUE ( quartier congolais)<br />Les magasins pour shopping sont à 1 min de marche ( ZARA, H et M, etc) , vous avez une multitude de restaurants."
27675734,"Charming studio located in one of the busiest areas of Brussels surrounded by many restaurants and bars. The busiest neighborhoods of Brussels are easily accessible on foot or by the many transports located nearby.<br /><br /><b>The space</b><br />Charming cozy studio, warm and secure with 2 persons bed , an Italian shower, a kitchen (1st rental September 2018).<br /><br /><b>Guest access</b><br />The studio is private and has a separate shower and toilet.<br /><br /><b>Other things to note</b><br />If departure is later for check out there is also possibility to leave the bags and pick them up later.<br /><br />If this apartment is booked for the dates you are looking for, we do have others in the neighborhood, please see here:<br /><br />https://www.airbnb.fr/rooms/28361532"
27697001,"My newly renovated apartment seduces every visitor : the natural light coming in, the very high ceiling, the great wooden floor and thrifted mobilier. It's a good place for winding down and observing the neighboorhood :)<br /><br />There are basically two spaces : one living area with couch, books and plants, a dining area and open kitchen with view on the church and big, green, avenue. Next, the bedroom with big windows on a small terrass and bathroom.<br /><br />Please continue reading below...<br /><br /><b>The space</b><br />It's about 55 square meter. <br />It's on the first floor.<br />It holds a lot of books in FR, NL, ENG and some ESP<br /><br /><b>Guest access</b><br />I only rent when I'm not here, so you'll have access to the whole apartment. This space feels as cozy as home, and you'll have access to some kitchen basics. If you are, like me, a Couchsurfing nostalgic who stranded on Airbnb for some obscure, practical, reasons, this is a place for you :)<br /><br />On the oth"
27699432,"In the ground floor of a calm residential neighborhood including a dedicated backyard garden, near Brussels (Zaventem) Airport (3 km) with direct bus connections to / from the  airport, and near NATO & Brussels' city center (4km - 15 minutes), direct access to City2 shopping mall (Tram 55) & Woluwe shopping center (Bus 45), direct access to the center of Brussels by Tram 55 and Louiza shopping center (Bus 64) every 5- 15 minutes.<br /><br /><b>The space</b><br />Cozy and charming completely independent 1 bed room (+ 1 Sofa) apartment with a garden backyard. Recently renovated.<br /><br /><b>Guest access</b><br />The apartment and the garden are completely dedicated to the guest."
27717245,"Brussels city center Petit studio totalement renové situé entre les gares de Bruxelles. Idéal pour un beau séjour au coeur de Bruxelles. A 10 minutes a pied de la Grand Place et de la Gare du Midi :)<br /><br /><b>The space</b><br />Vue dégagée sur une jolie place accueillant restaurants et commerces, studio situé a 80 mètres d une station de Métro et 100 mètres d un parking payant."
27720079,"Situé sur une petite place sympathique à coté d'un magasin, l'appartement se trouve à 25min du centre ville en tram. L'aéroport est accessible avec le train via Gare St Job.<br />Jolie vue, cuisine équipée, gazinière,séjour lumineux, chambre spacieuse avec lit double, lit enfant, 2 grands canapés confortables peuvent également être utilisés. Sdb agréable, pratique. Des commerces de proximité offrent leurs services jusque 20h + magasin de nuit. Check in dès 19h.<br />Parking face au flat gratuit de 18 à 9h<br /><br /><b>The space</b><br />L'espace est moyen mais pratique et cosy :)"
27721123,"This amazing room in one of best areas of Brussels, Ixelles, will be free from the 1st until the 5th of September. The furniture (wardrobe, bed, desk, etc.) is completely new as you can see on the picture. It is close to the Cimentiere d'Ixelles, full of bars, restaurants and great things to do. Moreover, it is only 10 minutes walking from one of my favorite places in Brussels, Bois de la Cambre (a super green and beautiful park). If you are interested, please let me know ;)"
27728281,"Appartement très confortable + parking au coeur de Bruxelles, très calme et à proximité du centre ville et des monuments historiques. A quelques mètres d un immense parc !  Quartier populaire très bien desservi par les transports en commun tram, bus. A 20 min de la gare, villo à proximité et à 30 min en transport d' un  aéroport). Restaurants et commerces situés à quelques pas de l'appartement. A 25 min ( en voiture) d'un parc d'attraction WALIBI. A proximité des grandes écoles et de l'Atomium.<br /><br /><b>The space</b><br />Situé dans un petit immeuble au 4ème étage (sur 5) avec ascenseur. Lumineux, spacieux et agréable. 1 chambre avec un lit double.<br />Café/thé  à votre disposition<br /><br /><b>Other things to note</b><br />Appartement non fumeur <br />l'appartement possède une petite terrasse si besoin : )<br />animaux non admis.<br />il est demandé aux voyageurs, lors du check out de reprendre les bouteilles en verre et les emmener dans la bulle à verre située à 30m de l appar"
27741547,"Cozy apartment in super good location, 1 minute from Montgomery and public transport (metro, tram, bus) and 5 minutes from Cinquantenaire and the European Commission.<br />Super connected apartment: Full Wi-Fi, 2 Smart TV (with international channels), Netflix, 2 PC screens.<br />A small deposit will be required for long term rentals.<br /><br /><b>The space</b><br />Located close to the Montgomery roundabout and 1min from public transport (metro Montgomery, tram and bus), you will arrive in city center in a few minutes. Many stores are within walking distance (shopping stores, supermarkets, etc.).<br /><br />This cozy apartment will make you feel at home :-)<br /><br /><b>Other things to note</b><br />3rd floor - no elevator"
27768865,"Welcome to Saint Gilles :)<br /><br />Our home is located in the Brussels neighborhood of Saint Gilles, where you'll find lots of cafés, bars and nice restaurants. It's lively but not noisy :) you'll have easy access to the city centre and you can enjoy the sunshine in parks nearby (or just be lazy in our sunny terrace)."
27769553,"CHARMANT DUPLEX sous les toits avec terrasse. Saint Gilles. Centré et calme. <br />Welcom to all human!<br />Votre chambre est sous les toits. Il n'y a pas vraiment de porte pour la chambre mais c'est votre espace.<br />La salle de bain est à coté de votre lit et il y a une porte ;-).<br />Je dois passer par votre chambre pour aller à la salle de bain,  une fois par jour. <br />On peut toujours s'arranger pour ne pas se déranger l'un l'autre.<br /><br /><b>The space</b><br />C'est un appartement vivant qui ne sort pas d'un catalogue Ikea:  Je rassemble mes meubles dans des brocantes. C'est ce qui crée mon petit univers.<br />Agréable, lumineux, simple, pratique. Vous vous sentirez vite à la maison.<br /><br /><b>Guest access</b><br />Vous avez accès à tout l'appartement. Dans la cuisine,  il y a ce qu'il faut pour préparer à manger. vous pouvez vous servir du café, du thé, de l'huile et autres petites choses pratiques. <br />Vous plongerez peut-être dans la bibliothèque de livres d'art"
27777668,"Appartement rénové de 70m² à deux pas de la Bourse, Grand-Place ainsi que du quartier animé de Saint-Géry. Restaurants, bars, commerces proches et accessibles.<br /><br /><b>The space</b><br />Appartement lumineux et agréable à vivre, offrant toutes commodités (Électroménagers, vaisselle, linge de maison).<br />Le nécessaire du petit déjeuner est offert.<br /><br /><b>Guest access</b><br />Les voyageurs ont accès à l'ensemble du logement.<br /><br /><b>Other things to note</b><br />Appartement rénové offrant toutes les commodités, et enregistré officiellement auprès de la Région de Bruxelles."
27795008,"It's a room with a bunk bed in the centre of Brussels near Avenue Louise. <br />Public transport around the corner.<br />Safe, calm and secure area, mostly habitated by professional international people."
27840037,"Appart. entier très lumineux et balcon 1er étage dans quartier calme. Entièrement rénové (juin 2018). Porte blindée. Cuisine super-équipée avec frigo, congélateur, four, micro-ondes, lave-vaisselle, lave-linge. Grande chambre avec lit 2 places  et petite chambre avec divan-lit 1 place. Lit bébé disponible. Salle de douche. Internet fibre optique. Grand salon. 10' de l’Université de Bruxelles. Bars, restaurants et commerces aux alentours. Train et bus vers le centre de Bruxelles à 150 mètres."
27854686,"Practical and functional private apartment of 70m², with balcony (south oriented - great for sunny afternoons/sunset), stove, fridge and washing machine.<br /><br />Very quiet neighbourhood +easy access to Brussels by metro. 2-3 metro stops from EU institutions, and nearby Museums and Park of the Cinquantenaire. <br /><br />Reach me onWatzapp if you have questions: it's0032 then472 then277 and 966. <br />Karibu and welcome to Brussels !<br /><br /><b>The space</b><br />Ideal for mid-term stays, seminars linked to the European Institutions, short-term assignments, or simply an individual place to stay to visit Brussels. <br /><br />- Some specific features: <br />Double glass windows (soundproof), waxed wooden floors.<br />Very large double bed.<br />Cosy balcony oriented South, which means you have the sun all day long, with a view over a small park and trees. <br /><br />- Furniture available:<br />Indoor wooden furniture, 2 large wardrobes, very large king-size bed (180x200 cm), two "
27871508,"New apartment, ground floor. including a very charming GARDEN. With FREE PARKING. Equipped with laundry, dishwasher, microwave. 5 minutes with the tram to get to touristic city center and 500m walking from a parc with lake. Nice area with lots of many local groceries. You’ll feel home<br /><br /><b>The space</b><br />Garden<br />Parking <br />Recently refurbished"
27872817,"Appartement calme et bien meublé situé a Flagey. Proche des communautés européennes et du centre touristique.<br />Il dispose d'un lit 2 personnes ainsi qu'un canapé lit et beaucoup d'espaces de rangement. <br />L'appartement dispose d'une bouilloire, d'une cafetière Nespresso et de tout le necessaire pour cusiner.<br /><br /><b>Other things to note</b><br />Je laisse a disposition de quoi vous faire du thé et café ainsi que le nécessaire pour se laver ( savon,  serviettes, etc )"
27873204,"Appartement complètement équipé, cosy et confortable, décoré avec goût. A proximité de tous les magasin et des transports en commun qui mènent directement au centre ville. Situé à 10 minutes à pieds de la Gare.<br /><br /><b>The space</b><br />Appartement très confortable et propre<br /><br /><b>Guest access</b><br />Accès au logement entier"
27891158,"We liked to welcome you in our house. For our guests (max. 2) we have a big room and a small living room separate on the second floor. Our guests may use our bathroom  and garden (together with us). We liked to welcome you and we hope you ll have a pretty stay in our house, in  Brussels.  We liked to share our house to people who are calm, friendly and who clean up their stuff. Nearby UZ Jette. 20 minutes with public transport to citycenter. 10 min by bus to atomium.<br /><br /><b>The space</b><br />You ll have a big room with a double bed. If You would have seperate our extra blankets. Please ask. <br /><br />On the same level you have a private livingroom. You can ask for the netflixcode :)<br /><br />On the groundfloor we have our kitchen and livingroom. We liked to have it by ourSelfs. In the morning You may make your coffee in our kitchen. We have good coffee :)"
